"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-08-26","0.00","0.0","0.0",,"106","79"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-08-27","0.00","0.0","0.0",,"108","80"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-08-28","0.00","0.0","0.0",,"109","79"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-08-29","0.00","0.0","0.0",,"109","83"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-08-30","0.00","0.0","0.0",,"107","86"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-08-31","0.00","0.0","0.0",,"102","75"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-01","0.00","0.0","0.0",,"103","73"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-02","0.00","0.0","0.0",,"101","76"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-03","0.00","0.0","0.0",,"101","74"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-04","0.00","0.0","0.0",,"102","75"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-05","0.13","0.0","0.0",,"95","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-06","0.12","0.0","0.0",,"80","64"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-07","0.00","0.0","0.0",,"86","67"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-08","0.00","0.0","0.0",,"92","65"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-09","0.00","0.0","0.0",,"92","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-10","0.00","0.0","0.0",,"96","67"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-11","0.00","0.0","0.0",,"100","72"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-12","0.00","0.0","0.0",,"102","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-13","0.00","0.0","0.0",,"102","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-14","0.00","0.0","0.0",,"102","71"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-15","0.00","0.0","0.0",,"100","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-16","0.00","0.0","0.0",,"96","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-17","0.00","0.0","0.0",,"97","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-18","0.00","0.0","0.0",,"98","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-19","0.00","0.0","0.0",,"100","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-20","0.00","0.0","0.0",,"99","75"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-21","0.00","0.0","0.0",,"98","73"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-22","0.00","0.0","0.0",,"97","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-23","0.00","0.0","0.0",,"94","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-24","0.00","0.0","0.0",,"92","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-25","0.00","0.0","0.0",,"87","66"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-26","0.00","0.0","0.0",,"89","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-27","0.00","0.0","0.0",,"95","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-28","0.00","0.0","0.0",,"95","65"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-29","0.00","0.0","0.0",,"90","71"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-09-30","0.00","0.0","0.0",,"89","67"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-01","0.07","0.0","0.0",,"74","61"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-02","0.07","0.0","0.0",,"75","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-03","0.00","0.0","0.0",,"79","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-04","0.00","0.0","0.0",,"80","61"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-05","0.00","0.0","0.0",,"82","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-06","0.00","0.0","0.0",,"86","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-07","0.00","0.0","0.0",,"88","59"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-08","0.00","0.0","0.0",,"78","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-09","0.00","0.0","0.0",,"82","55"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-10","0.00","0.0","0.0",,"85","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-11","0.00","0.0","0.0",,"72","55"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-12","0.00","0.0","0.0",,"68","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-13","0.00","0.0","0.0",,"66","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-14","0.00","0.0","0.0",,"66","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-15","0.00","0.0","0.0",,"66","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-16","0.00","0.0","0.0",,"68","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-17","0.00","0.0","0.0",,"76","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-18","0.00","0.0","0.0",,"79","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-19","0.00","0.0","0.0",,"80","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-20","0.00","0.0","0.0",,"81","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-21","0.00","0.0","0.0",,"83","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-22","0.00","0.0","0.0",,"81","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-23","0.00","0.0","0.0",,"79","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-24","0.00","0.0","0.0",,"80","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-25","0.00","0.0","0.0",,"75","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-26","0.00","0.0","0.0",,"80","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-27","0.00","0.0","0.0",,"82","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-28","0.01","0.0","0.0",,"79","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-29","0.00","0.0","0.0",,"67","53"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-30","0.00","0.0","0.0",,"65","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-10-31","0.00","0.0","0.0",,"68","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-01","0.00","0.0","0.0",,"73","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-02","0.00","0.0","0.0",,"78","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-03","0.00","0.0","0.0",,"78","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-04","0.00","0.0","0.0",,"77","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-05","0.00","0.0","0.0",,"77","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-06","0.00","0.0","0.0",,"73","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-07","0.00","0.0","0.0",,"73","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-08","0.00","0.0","0.0",,"74","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-09","0.00","0.0","0.0",,"74","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-10","0.00","0.0","0.0",,"74","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-11","0.00","0.0","0.0",,"76","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-12","0.00","0.0","0.0",,"75","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-13","0.00","0.0","0.0",,"77","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-14","0.00","0.0","0.0",,"77","61"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-15","0.00","0.0","0.0",,"82","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-16","0.00","0.0","0.0",,"76","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-17","0.00","0.0","0.0",,"79","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-18","0.00","0.0","0.0",,"66","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-19","0.00","0.0","0.0",,"64","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-20","0.00","0.0","0.0",,"63","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-21","0.00","0.0","0.0",,"61","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-22","0.00","0.0","0.0",,"65","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-23","0.00","0.0","0.0",,"67","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-24","0.00","0.0","0.0",,"77","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-25","0.00","0.0","0.0",,"61","36"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-26","0.00","0.0","0.0",,"58","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-27","0.01","0.0","0.0",,"58","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-28","0.28","0.0","0.0",,"51","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-29","0.00","0.0","0.0",,"55","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-11-30","0.00","0.0","0.0",,"56","36"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-01","0.00","0.0","0.0",,"54","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-02","0.00","0.0","0.0",,"58","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-03","0.00","0.0","0.0",,"62","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-04","0.00","0.0","0.0",,"63","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-05","0.00","0.0","0.0",,"65","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-06","0.00","0.0","0.0",,"65","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-07","0.00","0.0","0.0",,"66","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-08","0.00","0.0","0.0",,"67","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-09","0.00","0.0","0.0",,"66","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-10","0.00","0.0","0.0",,"63","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-11","0.00","0.0","0.0",,"66","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-12","0.00","0.0","0.0",,"60","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-13","0.00","0.0","0.0",,"64","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-14","0.00","0.0","0.0",,"62","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-15","0.00","0.0","0.0",,"62","37"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-16","0.00","0.0","0.0",,"63","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-17","0.00","0.0","0.0",,"59","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-18","0.00","0.0","0.0",,"56","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-19","0.00","0.0","0.0",,"61","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-20","0.00","0.0","0.0",,"73","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-21","0.00","0.0","0.0",,"62","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-22","0.00","0.0","0.0",,"55","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-23","0.00","0.0","0.0",,"52","28"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-24","0.00","0.0","0.0",,"51","26"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-25","0.00","0.0","0.0",,"54","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-26","0.00","0.0","0.0",,"54","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-27","0.00","0.0","0.0",,"57","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-28","0.00","0.0","0.0",,"55","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-29","0.00","0.0","0.0",,"57","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-30","0.00","0.0","0.0",,"59","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1981-12-31","0.00","0.0","0.0",,"60","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-01","0.00","0.0","0.0",,"62","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-02","0.00","0.0","0.0",,"50","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-03","0.00","0.0","0.0",,"48","28"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-04","0.00","0.0","0.0",,"51","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-05","0.03","0.0","0.0",,"61","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-06","0.00","0.0","0.0",,"49","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-07","0.00","0.0","0.0",,"43","26"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-08","0.00","0.0","0.0",,"49","21"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-09","0.00","0.0","0.0",,"58","27"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-10","0.00","0.0","0.0",,"60","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-11","0.00","0.0","0.0",,"59","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-12","0.00","0.0","0.0",,"56","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-13","0.00","0.0","0.0",,"55","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-14","0.00","0.0","0.0",,"56","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-15","0.00","0.0","0.0",,"61","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-16","0.00","0.0","0.0",,"61","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-17","0.00","0.0","0.0",,"61","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-18","0.00","0.0","0.0",,"66","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-19","0.00","0.0","0.0",,"56","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-20","0.06","0.0","0.0",,"50","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-21","0.00","0.0","0.0",,"50","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-22","0.00","0.0","0.0",,"49","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-23","0.00","0.0","0.0",,"50","28"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-24","0.00","0.0","0.0",,"58","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-25","0.00","0.0","0.0",,"64","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-26","0.00","0.0","0.0",,"72","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-27","0.00","0.0","0.0",,"61","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-28","0.00","0.0","0.0",,"64","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-29","0.00","0.0","0.0",,"57","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-30","0.00","0.0","0.0",,"59","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-01-31","0.00","0.0","0.0",,"65","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-01","0.00","0.0","0.0",,"56","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-02","0.00","0.0","0.0",,"53","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-03","0.00","0.0","0.0",,"62","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-04","0.16","0.0","0.0",,"50","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-05","0.00","0.0","0.0",,"42","24"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-06","0.00","0.0","0.0",,"44","19"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-07","0.00","0.0","0.0",,"45","25"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-08","0.00","0.0","0.0",,"55","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-09","0.00","0.0","0.0",,"55","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-10","0.92","0.0","0.0",,"48","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-11","0.00","0.0","0.0",,"54","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-12","0.00","0.0","0.0",,"55","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-13","0.00","0.0","0.0",,"58","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-14","0.00","0.0","0.0",,"63","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-15","0.00","0.0","0.0",,"64","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-16","0.00","0.0","0.0",,"70","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-17","0.02","0.0","0.0",,"69","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-18","0.00","0.0","0.0",,"67","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-19","0.00","0.0","0.0",,"70","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-20","0.00","0.0","0.0",,"75","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-21","0.00","0.0","0.0",,"76","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-22","0.00","0.0","0.0",,"76","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-23","0.00","0.0","0.0",,"73","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-24","0.00","0.0","0.0",,"68","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-25","0.00","0.0","0.0",,"68","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-26","0.00","0.0","0.0",,"73","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-27","0.00","0.0","0.0",,"70","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-02-28","0.00","0.0","0.0",,"71","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-01","0.00","0.0","0.0",,"70","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-02","0.00","0.0","0.0",,"67","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-03","0.00","0.0","0.0",,"64","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-04","0.00","0.0","0.0",,"65","37"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-05","0.00","0.0","0.0",,"60","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-06","0.00","0.0","0.0",,"61","37"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-07","0.00","0.0","0.0",,"63","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-08","0.00","0.0","0.0",,"71","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-09","0.00","0.0","0.0",,"72","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-10","0.00","0.0","0.0",,"75","59"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-11","0.00","0.0","0.0",,"69","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-12","0.00","0.0","0.0",,"70","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-13","0.00","0.0","0.0",,"74","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-14","0.12","0.0","0.0",,"65","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-15","0.00","0.0","0.0",,"63","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-16","0.00","0.0","0.0",,"60","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-17","0.10","0.0","0.0",,"60","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1982-03-18","0.06","0.0","0.0",,"55","41"
